0.8929384965831435,0.5056902177240878
0.8895216400911162,0.45740428100315783
0.8883826879271071,0.3955160559487049
0.8883826879271071,0.33291928725758624
0.8872437357630979,0.28038208871666126
0.8838268792710706,0.22648028761623176
0.8815489749430524,0.17734584802176367
0.8792710706150342,0.1411576378379797
0.878132118451025,0.11292086179900104
0.8758542141230068,0.09096475651466511
0.8724373576309795,0.07241141017678601
0.8690205011389521,0.057829407185157326
0.8667425968109339,0.046588930973853866
0.8644646924829157,0.03768402452785626
0.8621867881548975,0.030511113638152888
0.8599088838268792,0.024694057855649543
0.857630979498861,0.0199529387066017
0.8542141230068337,0.015972847908046782
0.8519362186788155,0.012928734506075106
0.8507972665148064,0.01045320550389699
0.8462414578587699,0.008528765996903402
0.8451025056947609,0.006962972034394982
0.8428246013667426,0.005720833807153667
0.8428246013667426,0.004662392078307193
0.8405466970387244,0.003822636657073627
0.835990888382688,0.0030441134019716758
0.8302961275626424,0.002396801931437469
0.8234624145785877,0.0020556512915613327
0.8223234624145785,0.0017669853655122945
0.8177676537585421,0.0015308041532903541
0.8143507972665148,0.0013208652979819627
0.8143507972665148,0.0011546637041961528
0.8075170842824602,0.001014704467323892
0.8018223234624146,0.0008572503258425984
0.7984054669703873,0.0007697758027974353
0.7938496583143508,0.0006385640182296906
0.7881548974943052,0.0005510894951845275
0.785876993166287,0.0005160996859664622
0.7790432801822323,0.00048110987674839705
0.7744874715261959,0.0004373726152258155
0.7710706150341685,0.000367392996789685
0.7687927107061503,0.0002886659260490382
0.7630979498861048,0.0002624235691354893
0.7619589977220956,0.000253676116830973
0.7608200455580866,0.00021868630761290775
0.7562642369020501,0.00019244395069935882
0.7517084282460137,0.0001836964983948425
0.744874715261959,0.00016620159378580987
0.7425968109339408,0.00015745414148129357
0.7403189066059226,0.00015745414148129357
0.7380410022779044,0.00015745414148129357
0.734624145785877,0.00014870668917677727
0.7300683371298405,0.00013995923687226095
0.7266514806378133,0.00013121178456774465
0.724373576309795,0.00012246433226322832
0.7220956719817767,0.00012246433226322832
0.714123006833713,0.00012246433226322832
0.7072892938496583,0.00011371687995871202
0.7004555808656037,0.00011371687995871202
0.6958997722095672,0.00010496942765419571
0.6902050113895216,0.00010496942765419571
0.6845102505694761,9.622197534967941e-05
0.6799544419134397,9.622197534967941e-05
0.6776765375854215,8.74745230451631e-05
0.673120728929385,8.74745230451631e-05
0.6708428246013668,8.74745230451631e-05
0.6674259681093394,8.74745230451631e-05
0.664009111617312,7.872707074064679e-05
0.6605922551252847,7.872707074064679e-05
0.6548974943052391,7.872707074064679e-05
0.6457858769931663,7.872707074064679e-05
0.6412300683371298,6.997961843613047e-05
0.6332574031890661,6.123216613161416e-05
0.6207289293849658,6.123216613161416e-05
0.6161731207289294,6.123216613161416e-05
0.6104783599088838,6.123216613161416e-05
0.6082004555808656,5.2484713827097855e-05
0.6059225512528473,5.2484713827097855e-05
0.6047835990888383,5.2484713827097855e-05
0.60250569476082,5.2484713827097855e-05
0.5968109339407744,5.2484713827097855e-05
0.5933940774487472,5.2484713827097855e-05
0.592255125284738,5.2484713827097855e-05
0.5865603644646925,5.2484713827097855e-05
0.5831435079726651,5.2484713827097855e-05
0.5808656036446469,5.2484713827097855e-05
0.5785876993166287,5.2484713827097855e-05
0.5774487471526196,5.2484713827097855e-05
0.5751708428246014,5.2484713827097855e-05
0.571753986332574,5.2484713827097855e-05
0.5637813211845103,5.2484713827097855e-05
0.5603644646924829,5.2484713827097855e-05
0.5580865603644647,3.498980921806524e-05
0.5535307517084282,3.498980921806524e-05
0.5478359908883826,3.498980921806524e-05
0.5432801822323462,3.498980921806524e-05
0.5387243735763098,3.498980921806524e-05
0.5364464692482915,3.498980921806524e-05
0.5318906605922551,3.498980921806524e-05
0.5284738041002278,3.498980921806524e-05
