0.0, 0.8929384965831435, 784, 57810
0.2, 0.8895216400911162, 781, 52290
0.4, 0.8883826879271071, 780, 45215
0.6, 0.8883826879271071, 780, 38059
0.8, 0.8872437357630979, 779, 32053
1.0, 0.8838268792710706, 776, 25891
1.2, 0.8815489749430524, 774, 20274
1.4, 0.8792710706150342, 772, 16137
1.6, 0.878132118451025, 771, 12909
1.8, 0.8758542141230068, 769, 10399
2.0, 0.8724373576309795, 766, 8278
2.2, 0.8690205011389521, 763, 6611
2.4, 0.8667425968109339, 761, 5326
2.6, 0.8644646924829157, 759, 4308
2.8, 0.8621867881548975, 757, 3488
3.0, 0.8599088838268792, 755, 2823
3.2, 0.857630979498861, 753, 2281
3.4, 0.8542141230068337, 750, 1826
3.6, 0.8519362186788155, 748, 1478
3.8, 0.8507972665148064, 747, 1195
4.0, 0.8462414578587699, 743, 975
4.2, 0.8451025056947609, 742, 796
4.4, 0.8428246013667426, 740, 654
4.6, 0.8428246013667426, 740, 533
4.8, 0.8405466970387244, 738, 437
5.0, 0.835990888382688, 734, 348
5.2, 0.8302961275626424, 729, 274
5.4, 0.8234624145785877, 723, 235
5.6, 0.8223234624145785, 722, 202
5.8, 0.8177676537585421, 718, 175
6.0, 0.8143507972665148, 715, 151
6.2, 0.8143507972665148, 715, 132
6.4, 0.8075170842824602, 709, 116
6.6, 0.8018223234624146, 704, 98
6.8, 0.7984054669703873, 701, 88
7.0, 0.7938496583143508, 697, 73
7.2, 0.7881548974943052, 692, 63
7.4, 0.785876993166287, 690, 59
7.6, 0.7790432801822323, 684, 55
7.8, 0.7744874715261959, 680, 50
8.0, 0.7710706150341685, 677, 42
8.2, 0.7687927107061503, 675, 33
8.4, 0.7630979498861048, 670, 30
8.6, 0.7619589977220956, 669, 29
8.8, 0.7608200455580866, 668, 25
9.0, 0.7562642369020501, 664, 22
9.2, 0.7517084282460137, 660, 21
9.4, 0.744874715261959, 654, 19
9.6, 0.7425968109339408, 652, 18
9.8, 0.7403189066059226, 650, 18
10.0, 0.7380410022779044, 648, 18
10.2, 0.734624145785877, 645, 17
10.4, 0.7300683371298405, 641, 16
10.6, 0.7266514806378133, 638, 15
10.8, 0.724373576309795, 636, 14
11.0, 0.7220956719817767, 634, 14
11.2, 0.714123006833713, 627, 14
11.4, 0.7072892938496583, 621, 13
11.6, 0.7004555808656037, 615, 13
11.8, 0.6958997722095672, 611, 12
12.0, 0.6902050113895216, 606, 12
12.2, 0.6845102505694761, 601, 11
12.4, 0.6799544419134397, 597, 11
12.6, 0.6776765375854215, 595, 10
12.8, 0.673120728929385, 591, 10
13.0, 0.6708428246013668, 589, 10
13.2, 0.6674259681093394, 586, 10
13.4, 0.664009111617312, 583, 9
13.6, 0.6605922551252847, 580, 9
13.8, 0.6548974943052391, 575, 9
14.0, 0.6457858769931663, 567, 9
14.2, 0.6412300683371298, 563, 8
14.4, 0.6332574031890661, 556, 7
14.6, 0.6207289293849658, 545, 7
14.8, 0.6161731207289294, 541, 7
15.0, 0.6104783599088838, 536, 7
15.2, 0.6082004555808656, 534, 6
15.4, 0.6059225512528473, 532, 6
15.6, 0.6047835990888383, 531, 6
15.8, 0.60250569476082, 529, 6
16.0, 0.5968109339407744, 524, 6
16.2, 0.5933940774487472, 521, 6
16.4, 0.592255125284738, 520, 6
16.6, 0.5865603644646925, 515, 6
16.8, 0.5831435079726651, 512, 6
17.0, 0.5808656036446469, 510, 6
17.2, 0.5785876993166287, 508, 6
17.4, 0.5774487471526196, 507, 6
17.6, 0.5751708428246014, 505, 6
17.8, 0.571753986332574, 502, 6
18.0, 0.5637813211845103, 495, 6
18.2, 0.5603644646924829, 492, 6
18.4, 0.5580865603644647, 490, 4
18.6, 0.5535307517084282, 486, 4
18.8, 0.5478359908883826, 481, 4
19.0, 0.5432801822323462, 477, 4
19.2, 0.5387243735763098, 473, 4
19.4, 0.5364464692482915, 471, 4
19.6, 0.5318906605922551, 467, 4
19.8, 0.5284738041002278, 464, 4
